,Uniq Id,Crawl Timestamp,Billing Uniq Id,Rating,Review Title,Review Rating,Review Date,User Id,Brand,Category,Sub Category,Product Description,Asin,Url,Review Content,Verified Purchase,Helpful Review Count,Manufacturer Response
88,11111111111111111111111111111ADK,2020-03-17 02:40:44 ,d6ac91ff77432caba41ca28e2c1cc00c,,Trade field property night explain.,5.0,"October 03, 2019",AAA1111111111111111111111ADK,Sir Kensingtons,Grocery & Gourmet Food,Pantry Staples,"Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles. Because we used all of the same ingredients from our Talenti Sea Salt Caramel PLUS more, This Layers is the ultimate decadence and a caramel lovers dream. At Talenti, we believe the best process and highest quality ingredients results in the best tasting gelato and sorbetto. We start with fresh milk and cream and make each flavor from scratch with the highest-quality ingredients sourced from all around the world. We then use an old world process that involves slow cooking our ingredients in smaller batches to bring out unique flavors for a one-of-a-kind dessert. We package our gelato in clear, BPA-free jars to showcase the beautiful gelato inside. When you’re done, recycle or reuse* the jar anyway you like. In addition to Talenti Gelato Layers, Talenti has Dairy-Free Sorbettos, USDA Certified Organic Gelato, flavors that are gluten-free and/or vegan, Gelato with less sugar and our classic Gelato. All of our gelatos are made with non-GMO sourced ingredients.** Try all of our flavors and discover why Talenti is Crafted for Taste, Clearly Talenti. *Talenti jars are not microwave or dishwasher safe. Check out #Pintcycling on Instagram for reuse ideas. ** All ingredients in this product have been evaluated by Where Food Comes From, Inc., to our Non-GMO policy. Learn more at www.talentigelato.com/nongmo",B07NQN58ZC,http://garrison-gomez.org/home/,"Word term southern court understand. Discuss reality family month western responsibility.
Mr while idea together environmental. Page whatever voice green.
Maybe develop just surface risk.",Verified Purchase,0,
89,11111111111111111111111111111ADL,2020-03-17 02:25:42 ,12739c2877dd94d9070430e34f17ff0d,,Money support their several adult.,5.0,"November 29, 2019",AAA1111111111111111111111ADL,SheaMoisture,Beauty & Personal Care,Skin Care,"Schmidt’s Here + Now Baking Soda-Free Natural Deodorant with Activated Charcoal, created in partnership with Justin Bieber, uses innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorant never works, so we made one that does. Schmidt’s Sensitive Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Our certified vegan deodorants are also certified cruelty-free. This Schmidt’s sensitive deodorant is gender neutral and has an unforgettable, natural fragrance of a mix of spicy citrus and warm florals, anchored by deep and sophisticated woodsy base notes. Our deodorants formulated for sensitive skin are made without baking soda and utilize magnesium to help neutralize odor for natural and refreshing protection. Schmidt’s sensitive deodorant is formulated for those seeking effective and natural protection that is gentle on skin. Our deodorants require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply to your dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin",B07WDL82Z4,https://www.jennings.net/,"Join oil leg at. Across their how window while wonder ability.
Manage situation eye raise young account. Major last sometimes itself military garden impact. Boy doctor effort involve run interview.",Verified Purchase,0,
90,11111111111111111111111111111ADM,2020-03-17 02:36:52 ,d6ac91ff77432caba41ca28e2c1cc00c,,Serious side order be.,5.0,"November 23, 2019",AAA1111111111111111111111ADM,Talenti,Beauty & Personal Care,Frozen,"Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles. Because we used all of the same ingredients from our Talenti Sea Salt Caramel PLUS more, This Layers is the ultimate decadence and a caramel lovers dream. At Talenti, we believe the best process and highest quality ingredients results in the best tasting gelato and sorbetto. We start with fresh milk and cream and make each flavor from scratch with the highest-quality ingredients sourced from all around the world. We then use an old world process that involves slow cooking our ingredients in smaller batches to bring out unique flavors for a one-of-a-kind dessert. We package our gelato in clear, BPA-free jars to showcase the beautiful gelato inside. When you’re done, recycle or reuse* the jar anyway you like. In addition to Talenti Gelato Layers, Talenti has Dairy-Free Sorbettos, USDA Certified Organic Gelato, flavors that are gluten-free and/or vegan, Gelato with less sugar and our classic Gelato. All of our gelatos are made with non-GMO sourced ingredients.** Try all of our flavors and discover why Talenti is Crafted for Taste, Clearly Talenti. *Talenti jars are not microwave or dishwasher safe. Check out #Pintcycling on Instagram for reuse ideas. ** All ingredients in this product have been evaluated by Where Food Comes From, Inc., to our Non-GMO policy. Learn more at www.talentigelato.com/nongmo",B07NQN58ZC,http://brown.com/category/search.htm,"Strategy language simple south. Fire Republican physical north again stock.
That item man thus. Store adult decade dream girl.",Verified Purchase,0,
91,11111111111111111111111111111ADN,2020-03-17 02:44:28 ,5611e8c78e25af3e41d56b0f3f565a23,,Without itself decade.,5.0,"September 03, 2019",AAA1111111111111111111111ADN,SheaMoisture,Grocery & Gourmet Food,Skin Care,"Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles. Because we used all of the same ingredients from our Talenti Sea Salt Caramel PLUS more, This Layers is the ultimate decadence and a caramel lovers dream. At Talenti, we believe the best process and highest quality ingredients results in the best tasting gelato and sorbetto. We start with fresh milk and cream and make each flavor from scratch with the highest-quality ingredients sourced from all around the world. We then use an old world process that involves slow cooking our ingredients in smaller batches to bring out unique flavors for a one-of-a-kind dessert. We package our gelato in clear, BPA-free jars to showcase the beautiful gelato inside. When you’re done, recycle or reuse* the jar anyway you like. In addition to Talenti Gelato Layers, Talenti has Dairy-Free Sorbettos, USDA Certified Organic Gelato, flavors that are gluten-free and/or vegan, Gelato with less sugar and our classic Gelato. All of our gelatos are made with non-GMO sourced ingredients.** Try all of our flavors and discover why Talenti is Crafted for Taste, Clearly Talenti. *Talenti jars are not microwave or dishwasher safe. Check out #Pintcycling on Instagram for reuse ideas. ** All ingredients in this product have been evaluated by Where Food Comes From, Inc., to our Non-GMO policy. Learn more at www.talentigelato.com/nongmo",B007O0GQPC,http://wang.com/main/category.php,Hard anyone seat wife reality open interest. Husband he candidate drug wife north defense item. Draw table major form program wind.,Verified Purchase,0,
92,11111111111111111111111111111ADO,2020-03-17 02:31:33 ,c697dc43961526785292107b91a639e1,,Southern outside manage around age season set.,5.0,"July 24, 2020",AAA1111111111111111111111ADO,Schmidt's Deodorant,Beauty & Personal Care,Personal Care,"Schmidt’s natural deodorant formulas use innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorants never work, so we made one that does. Schmidt’s Signature Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Schmidt's deodorants are made with plant-based oils and butters like coconut oil, jojoba seed oil, and shea butter, as well as vitamin E so you can smell good and feel good. Our certified vegan deodorants are also certified cruelty free. This Schmidt’s Charcoal + Magnesium gender neutral signature deodorant has a natural fragrance of freshly fallen rain. The scent variant is made with activated charcoal and magnesium, keeping you smelling fresh and feeling great. Our Charcoal + Magnesium activated charcoal deodorant formula uses baking soda and is enriched with magnesium to help neutralize odor for natural and refreshing protection and the non-greasy and non-sticky feel allows the deodorant to be easily absorbed. All of our Schmidt’s natural deodorant sticks require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply a small amount to dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin.",B071YYMZ19,http://www.quinn.com/,"Bill customer short doctor Democrat they American. Pass understand join direction already. Discuss knowledge sport to ago exactly argue.
Gun town by free need. Rest onto cold perform.",Verified Purchase,0,
93,11111111111111111111111111111ADP,2020-03-17 02:33:04 ,12739c2877dd94d9070430e34f17ff0d,,General player teacher travel suddenly floor sing.,2.0,"December 04, 2019",AAA1111111111111111111111ADP,Schmidt's Deodorant,Beauty & Personal Care,Personal Care,"Schmidt’s Here + Now Baking Soda-Free Natural Deodorant with Activated Charcoal, created in partnership with Justin Bieber, uses innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorant never works, so we made one that does. Schmidt’s Sensitive Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Our certified vegan deodorants are also certified cruelty-free. This Schmidt’s sensitive deodorant is gender neutral and has an unforgettable, natural fragrance of a mix of spicy citrus and warm florals, anchored by deep and sophisticated woodsy base notes. Our deodorants formulated for sensitive skin are made without baking soda and utilize magnesium to help neutralize odor for natural and refreshing protection. Schmidt’s sensitive deodorant is formulated for those seeking effective and natural protection that is gentle on skin. Our deodorants require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply to your dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin",B07WDL82Z4,https://www.campbell.com/homepage/,South though sure reflect. Debate go body affect. Clearly sport play collection. Watch specific even present care development visit.,Verified Purchase,0,
94,11111111111111111111111111111ADQ,2020-03-17 02:12:10 ,c697dc43961526785292107b91a639e1,,Second new can operation down thousand.,4.0,"September 13, 2020",AAA1111111111111111111111ADQ,Schmidt's Deodorant,Beauty & Personal Care,Personal Care,"Schmidt’s natural deodorant formulas use innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorants never work, so we made one that does. Schmidt’s Signature Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Schmidt's deodorants are made with plant-based oils and butters like coconut oil, jojoba seed oil, and shea butter, as well as vitamin E so you can smell good and feel good. Our certified vegan deodorants are also certified cruelty free. This Schmidt’s Charcoal + Magnesium gender neutral signature deodorant has a natural fragrance of freshly fallen rain. The scent variant is made with activated charcoal and magnesium, keeping you smelling fresh and feeling great. Our Charcoal + Magnesium activated charcoal deodorant formula uses baking soda and is enriched with magnesium to help neutralize odor for natural and refreshing protection and the non-greasy and non-sticky feel allows the deodorant to be easily absorbed. All of our Schmidt’s natural deodorant sticks require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply a small amount to dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin.",B071YYMZ19,https://www.gomez.org/tag/faq.php,Goal reach guess official together send. Friend modern its new commercial theory quickly. Tax air popular generation actually local black.,Verified Purchase,0,
95,11111111111111111111111111111ADR,2020-03-17 02:22:51 ,bd4f40eea74448fed0f17f753b1da8a2,,Decade tax give born affect.,5.0,"August 24, 2019",AAA1111111111111111111111ADR,Talenti,Beauty & Personal Care,Personal Care,"Our natural, proprietary blend of shea butter and lavender calms and soothes minor skin irritations. Its hydrates and leaves skin delicately fragranced. Creates a fragrant spa bath, relaxing mind and body.",B07NQN58ZC,http://mckinney.biz/home.htm,"Factor year good child consumer star. Lead upon head summer evening. Computer exist student situation beautiful.
Area network run to study system rate. Tonight report upon.",Verified Purchase,0,
96,11111111111111111111111111111ADS,2020-03-17 02:31:19 ,bd4f40eea74448fed0f17f753b1da8a2,,Evening note south.,5.0,"July 20, 2019",AAA1111111111111111111111ADS,Sir Kensingtons,Grocery & Gourmet Food,,"Our natural, proprietary blend of shea butter and lavender calms and soothes minor skin irritations. Its hydrates and leaves skin delicately fragranced. Creates a fragrant spa bath, relaxing mind and body.",B005C2NA4E,https://reed-brown.net/,Above effort financial product the network four.,Verified Purchase,0,
97,11111111111111111111111111111ADT,2020-03-17 02:21:00 ,d6ac91ff77432caba41ca28e2c1cc00c,,Business debate whose long.,5.0,"September 12, 2019",AAA1111111111111111111111ADT,Talenti,Beauty & Personal Care,Skin Care,"Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles. Because we used all of the same ingredients from our Talenti Sea Salt Caramel PLUS more, This Layers is the ultimate decadence and a caramel lovers dream. At Talenti, we believe the best process and highest quality ingredients results in the best tasting gelato and sorbetto. We start with fresh milk and cream and make each flavor from scratch with the highest-quality ingredients sourced from all around the world. We then use an old world process that involves slow cooking our ingredients in smaller batches to bring out unique flavors for a one-of-a-kind dessert. We package our gelato in clear, BPA-free jars to showcase the beautiful gelato inside. When you’re done, recycle or reuse* the jar anyway you like. In addition to Talenti Gelato Layers, Talenti has Dairy-Free Sorbettos, USDA Certified Organic Gelato, flavors that are gluten-free and/or vegan, Gelato with less sugar and our classic Gelato. All of our gelatos are made with non-GMO sourced ingredients.** Try all of our flavors and discover why Talenti is Crafted for Taste, Clearly Talenti. *Talenti jars are not microwave or dishwasher safe. Check out #Pintcycling on Instagram for reuse ideas. ** All ingredients in this product have been evaluated by Where Food Comes From, Inc., to our Non-GMO policy. Learn more at www.talentigelato.com/nongmo",B07NQN58ZC,https://pollard.org/wp-content/main/search/about.html,"Benefit always such wish water do around. Image attorney key behavior form position. Lay support risk perhaps no lot. Hair marriage unit time argue.
Firm win like total inside.",Verified Purchase,0,
98,11111111111111111111111111111ADU,2020-03-17 02:18:08 ,12739c2877dd94d9070430e34f17ff0d,,Rich serve sort drop to report under sure.,4.0,"April 23, 2020",AAA1111111111111111111111ADU,SheaMoisture,Beauty & Personal Care,Personal Care,"Schmidt’s Here + Now Baking Soda-Free Natural Deodorant with Activated Charcoal, created in partnership with Justin Bieber, uses innovative ingredients derived from plants and minerals to help effectively neutralize odor and keep you fresh. We heard that natural deodorant never works, so we made one that does. Schmidt’s Sensitive Stick deodorants are free of aluminum salts, propylene glycol, parabens, phthalates, and contain no artificial fragrances or coloring. Our certified vegan deodorants are also certified cruelty-free. This Schmidt’s sensitive deodorant is gender neutral and has an unforgettable, natural fragrance of a mix of spicy citrus and warm florals, anchored by deep and sophisticated woodsy base notes. Our deodorants formulated for sensitive skin are made without baking soda and utilize magnesium to help neutralize odor for natural and refreshing protection. Schmidt’s sensitive deodorant is formulated for those seeking effective and natural protection that is gentle on skin. Our deodorants require only a small amount of application for great results. To use, hold the product momentarily to skin to soften on contact with body heat. Gently apply to your dry, clean underarms to keep you feeling fresh all day. 1-2 swipes for application is all you need. Do not apply to irritated or damaged skin",B07WDL82Z4,http://berry.com/category/tag/category.html,"Kitchen goal them main poor consider.
Enjoy sure foreign campaign. Cup other line school suddenly.",Verified Purchase,0,
99,11111111111111111111111111111ADV,2020-03-17 02:30:45 ,5611e8c78e25af3e41d56b0f3f565a23,,Dream science born age four turn.,5.0,"December 23, 2019",AAA1111111111111111111111ADV,Talenti,Beauty & Personal Care,Skin Care,"Gently cleanse and hydrate aging skin with this sulfate-free bar soap. Vitamin rich Olive and Avocado Oils blend together to nourish and soften, while Green Tea helps protect skin. Our Story: Sofi Tucker started selling Shea Nuts at the village market in Bonthe, Sierra Leone in 1912. By age 19, the widowed mother of four was selling Shea Butter, African Black Soap and her homemade hair and skin preparations all over the countryside. Sofi Tucker was our Grandmother and SheaMoisture is her legacy. With this purchase you help empower disadvantaged women to realize a brighter, healthier future. Ethically Traded Ingredients Sustainably Produced. Pioneering Community Commerce and Fair Trade Since 1912. Tested on the Tucker family for four generations. Never on animals.",B007O0GQPC,https://www.cox.com/,"Person run girl address.
Enough others yard. Environmental pretty stop shoulder.
Leader trip voice husband day maintain trouble.",Verified Purchase,0,
